query_id	emonym	cryptoclass	construction_type	classifier_pattern	variant	window	co_terms	status
pla-alegría-nivelar-gt	alegría	Res Planae	verbal-objective	nivelar	GT	4	alegría|nivelar	pending
pla-alegría-nivelar-hn	alegría	Res Planae	verbal-objective	nivelar	HN	4	alegría|nivelar	pending
pla-alegría-nivelar-mx	alegría	Res Planae	verbal-objective	nivelar	MX	4	alegría|nivelar	pending
pla-alegría-nivelar-ni	alegría	Res Planae	verbal-objective	nivelar	NI	4	alegría|nivelar	pending
pla-alegría-nivelar-pa	alegría	Res Planae	verbal-objective	nivelar	PA	4	alegría|nivelar	pending
pla-alegría-nivelar-pe	alegría	Res Planae	verbal-objective	nivelar	PE	4	alegría|nivelar	pending
pla-alegría-nivelar-pr	alegría	Res Planae	verbal-objective	nivelar	PR	4	alegría|nivelar	pending
pla-alegría-nivelar-py	alegría	Res Planae	verbal-objective	nivelar	PY	4	alegría|nivelar	pending
pla-alegría-nivelar-sv	alegría	Res Planae	verbal-objective	nivelar	SV	4	alegría|nivelar	pending
pla-alegría-nivelar-uy	alegría	Res Planae	verbal-objective	nivelar	UY	4	alegría|nivelar	pending
pla-alegría-nivelar-ve	alegría	Res Planae	verbal-objective	nivelar	VE	4	alegría|nivelar	pending
pla-alegría-nivelar-us	alegría	Res Planae	verbal-objective	nivelar	US	4	alegría|nivelar	pending
pla-alegría-alisar-ar	alegría	Res Planae	verbal-objective	alisar	AR	4	alegría|alisar	pending
pla-alegría-alisar-bo	alegría	Res Planae	verbal-objective	alisar	BO	4	alegría|alisar	pending
pla-alegría-alisar-cl	alegría	Res Planae	verbal-objective	alisar	CL	4	alegría|alisar	pending
pla-alegría-alisar-co	alegría	Res Planae	verbal-objective	alisar	CO	4	alegría|alisar	pending
pla-alegría-alisar-cr	alegría	Res Planae	verbal-objective	alisar	CR	4	alegría|alisar	pending
pla-alegría-alisar-cu	alegría	Res Planae	verbal-objective	alisar	CU	4	alegría|alisar	pending
pla-alegría-alisar-do	alegría	Res Planae	verbal-objective	alisar	DO	4	alegría|alisar	pending
pla-alegría-alisar-ec	alegría	Res Planae	verbal-objective	alisar	EC	4	alegría|alisar	pending
pla-alegría-alisar-es	alegría	Res Planae	verbal-objective	alisar	ES	4	alegría|alisar	pending
pla-alegría-alisar-gt	alegría	Res Planae	verbal-objective	alisar	GT	4	alegría|alisar	pending
pla-alegría-alisar-hn	alegría	Res Planae	verbal-objective	alisar	HN	4	alegría|alisar	pending
pla-alegría-alisar-mx	alegría	Res Planae	verbal-objective	alisar	MX	4	alegría|alisar	pending
pla-alegría-alisar-ni	alegría	Res Planae	verbal-objective	alisar	NI	4	alegría|alisar	pending
pla-alegría-alisar-pa	alegría	Res Planae	verbal-objective	alisar	PA	4	alegría|alisar	pending
pla-alegría-alisar-pe	alegría	Res Planae	verbal-objective	alisar	PE	4	alegría|alisar	pending
pla-alegría-alisar-pr	alegría	Res Planae	verbal-objective	alisar	PR	4	alegría|alisar	pending
pla-alegría-alisar-py	alegría	Res Planae	verbal-objective	alisar	PY	4	alegría|alisar	pending
pla-alegría-alisar-sv	alegría	Res Planae	verbal-objective	alisar	SV	4	alegría|alisar	pending
pla-alegría-alisar-uy	alegría	Res Planae	verbal-objective	alisar	UY	4	alegría|alisar	pending
pla-alegría-alisar-ve	alegría	Res Planae	verbal-objective	alisar	VE	4	alegría|alisar	pending
pla-alegría-alisar-us	alegría	Res Planae	verbal-objective	alisar	US	4	alegría|alisar	pending
liq-ira-fluir-ar	ira	Res Liquidae	verbal-subject-intransitive	fluir	AR	4	ira|fluir	pending
liq-ira-fluir-bo	ira	Res Liquidae	verbal-subject-intransitive	fluir	BO	4	ira|fluir	pending
liq-ira-fluir-cl	ira	Res Liquidae	verbal-subject-intransitive	fluir	CL	4	ira|fluir	pending
liq-ira-fluir-co	ira	Res Liquidae	verbal-subject-intransitive	fluir	CO	4	ira|fluir	pending
liq-ira-fluir-cr	ira	Res Liquidae	verbal-subject-intransitive	fluir	CR	4	ira|fluir	pending
liq-ira-fluir-cu	ira	Res Liquidae	verbal-subject-intransitive	fluir	CU	4	ira|fluir	pending
liq-ira-fluir-do	ira	Res Liquidae	verbal-subject-intransitive	fluir	DO	4	ira|fluir	pending
liq-ira-fluir-ec	ira	Res Liquidae	verbal-subject-intransitive	fluir	EC	4	ira|fluir	pending
liq-ira-fluir-es	ira	Res Liquidae	verbal-subject-intransitive	fluir	ES	4	ira|fluir	pending
liq-ira-fluir-gt	ira	Res Liquidae	verbal-subject-intransitive	fluir	GT	4	ira|fluir	pending
liq-ira-fluir-hn	ira	Res Liquidae	verbal-subject-intransitive	fluir	HN	4	ira|fluir	pending
liq-ira-fluir-mx	ira	Res Liquidae	verbal-subject-intransitive	fluir	MX	4	ira|fluir	pending
liq-ira-fluir-ni	ira	Res Liquidae	verbal-subject-intransitive	fluir	NI	4	ira|fluir	pending
liq-ira-fluir-pa	ira	Res Liquidae	verbal-subject-intransitive	fluir	PA	4	ira|fluir	pending
liq-ira-fluir-pe	ira	Res Liquidae	verbal-subject-intransitive	fluir	PE	4	ira|fluir	pending
liq-ira-fluir-pr	ira	Res Liquidae	verbal-subject-intransitive	fluir	PR	4	ira|fluir	pending
liq-ira-fluir-py	ira	Res Liquidae	verbal-subject-intransitive	fluir	PY	4	ira|fluir	pending
liq-ira-fluir-sv	ira	Res Liquidae	verbal-subject-intransitive	fluir	SV	4	ira|fluir	pending
liq-ira-fluir-uy	ira	Res Liquidae	verbal-subject-intransitive	fluir	UY	4	ira|fluir	pending
liq-ira-fluir-ve	ira	Res Liquidae	verbal-subject-intransitive	fluir	VE	4	ira|fluir	pending
liq-ira-fluir-us	ira	Res Liquidae	verbal-subject-intransitive	fluir	US	4	ira|fluir	pending
liq-ira-brotar-ar	ira	Res Liquidae	verbal-subject-intransitive	brotar	AR	4	ira|brotar	pending
liq-ira-brotar-bo	ira	Res Liquidae	verbal-subject-intransitive	brotar	BO	4	ira|brotar	pending
liq-ira-brotar-cl	ira	Res Liquidae	verbal-subject-intransitive	brotar	CL	4	ira|brotar	pending
liq-ira-brotar-co	ira	Res Liquidae	verbal-subject-intransitive	brotar	CO	4	ira|brotar	pending
liq-ira-brotar-cr	ira	Res Liquidae	verbal-subject-intransitive	brotar	CR	4	ira|brotar	pending
liq-ira-brotar-cu	ira	Res Liquidae	verbal-subject-intransitive	brotar	CU	4	ira|brotar	pending
liq-ira-brotar-do	ira	Res Liquidae	verbal-subject-intransitive	brotar	DO	4	ira|brotar	pending
liq-ira-brotar-ec	ira	Res Liquidae	verbal-subject-intransitive	brotar	EC	4	ira|brotar	pending
liq-ira-brotar-es	ira	Res Liquidae	verbal-subject-intransitive	brotar	ES	4	ira|brotar	pending
liq-ira-brotar-gt	ira	Res Liquidae	verbal-subject-intransitive	brotar	GT	4	ira|brotar	pending
liq-ira-brotar-hn	ira	Res Liquidae	verbal-subject-intransitive	brotar	HN	4	ira|brotar	pending
liq-ira-brotar-mx	ira	Res Liquidae	verbal-subject-intransitive	brotar	MX	4	ira|brotar	pending
liq-ira-brotar-ni	ira	Res Liquidae	verbal-subject-intransitive	brotar	NI	4	ira|brotar	pending
liq-ira-brotar-pa	ira	Res Liquidae	verbal-subject-intransitive	brotar	PA	4	ira|brotar	pending
liq-ira-brotar-pe	ira	Res Liquidae	verbal-subject-intransitive	brotar	PE	4	ira|brotar	pending
liq-ira-brotar-pr	ira	Res Liquidae	verbal-subject-intransitive	brotar	PR	4	ira|brotar	pending
liq-ira-brotar-py	ira	Res Liquidae	verbal-subject-intransitive	brotar	PY	4	ira|brotar	pending
liq-ira-brotar-sv	ira	Res Liquidae	verbal-subject-intransitive	brotar	SV	4	ira|brotar	pending
liq-ira-brotar-uy	ira	Res Liquidae	verbal-subject-intransitive	brotar	UY	4	ira|brotar	pending
liq-ira-brotar-ve	ira	Res Liquidae	verbal-subject-intransitive	brotar	VE	4	ira|brotar	pending
liq-ira-brotar-us	ira	Res Liquidae	verbal-subject-intransitive	brotar	US	4	ira|brotar	pending
liq-ira-rebosar-ar	ira	Res Liquidae	verbal-subject-intransitive	rebosar	AR	4	ira|rebosar	pending
liq-ira-rebosar-bo	ira	Res Liquidae	verbal-subject-intransitive	rebosar	BO	4	ira|rebosar	pending
liq-ira-rebosar-cl	ira	Res Liquidae	verbal-subject-intransitive	rebosar	CL	4	ira|rebosar	pending
liq-ira-rebosar-co	ira	Res Liquidae	verbal-subject-intransitive	rebosar	CO	4	ira|rebosar	pending
liq-ira-rebosar-cr	ira	Res Liquidae	verbal-subject-intransitive	rebosar	CR	4	ira|rebosar	pending
liq-ira-rebosar-cu	ira	Res Liquidae	verbal-subject-intransitive	rebosar	CU	4	ira|rebosar	pending
liq-ira-rebosar-do	ira	Res Liquidae	verbal-subject-intransitive	rebosar	DO	4	ira|rebosar	pending
liq-ira-rebosar-ec	ira	Res Liquidae	verbal-subject-intransitive	rebosar	EC	4	ira|rebosar	pending
liq-ira-rebosar-es	ira	Res Liquidae	verbal-subject-intransitive	rebosar	ES	4	ira|rebosar	pending
liq-ira-rebosar-gt	ira	Res Liquidae	verbal-subject-intransitive	rebosar	GT	4	ira|rebosar	pending
liq-ira-rebosar-hn	ira	Res Liquidae	verbal-subject-intransitive	rebosar	HN	4	ira|rebosar	pending
liq-ira-rebosar-mx	ira	Res Liquidae	verbal-subject-intransitive	rebosar	MX	4	ira|rebosar	pending
liq-ira-rebosar-ni	ira	Res Liquidae	verbal-subject-intransitive	rebosar	NI	4	ira|rebosar	pending
liq-ira-rebosar-pa	ira	Res Liquidae	verbal-subject-intransitive	rebosar	PA	4	ira|rebosar	pending
liq-ira-rebosar-pe	ira	Res Liquidae	verbal-subject-intransitive	rebosar	PE	4	ira|rebosar	pending
liq-ira-rebosar-pr	ira	Res Liquidae	verbal-subject-intransitive	rebosar	PR	4	ira|rebosar	pending
liq-ira-rebosar-py	ira	Res Liquidae	verbal-subject-intransitive	rebosar	PY	4	ira|rebosar	pending
liq-ira-rebosar-sv	ira	Res Liquidae	verbal-subject-intransitive	rebosar	SV	4	ira|rebosar	pending
liq-ira-rebosar-uy	ira	Res Liquidae	verbal-subject-intransitive	rebosar	UY	4	ira|rebosar	pending
liq-ira-rebosar-ve	ira	Res Liquidae	verbal-subject-intransitive	rebosar	VE	4	ira|rebosar	pending
liq-ira-rebosar-us	ira	Res Liquidae	verbal-subject-intransitive	rebosar	US	4	ira|rebosar	pending
liq-ira-diluirse-ar	ira	Res Liquidae	verbal-subject-intransitive	diluirse	AR	4	ira|diluirse	pending
liq-ira-diluirse-bo	ira	Res Liquidae	verbal-subject-intransitive	diluirse	BO	4	ira|diluirse	pending
liq-ira-diluirse-cl	ira	Res Liquidae	verbal-subject-intransitive	diluirse	CL	4	ira|diluirse	pending
liq-ira-diluirse-co	ira	Res Liquidae	verbal-subject-intransitive	diluirse	CO	4	ira|diluirse	pending
liq-ira-diluirse-cr	ira	Res Liquidae	verbal-subject-intransitive	diluirse	CR	4	ira|diluirse	pending
liq-ira-diluirse-cu	ira	Res Liquidae	verbal-subject-intransitive	diluirse	CU	4	ira|diluirse	pending
liq-ira-diluirse-do	ira	Res Liquidae	verbal-subject-intransitive	diluirse	DO	4	ira|diluirse	pending
liq-ira-diluirse-ec	ira	Res Liquidae	verbal-subject-intransitive	diluirse	EC	4	ira|diluirse	pending
liq-ira-diluirse-es	ira	Res Liquidae	verbal-subject-intransitive	diluirse	ES	4	ira|diluirse	pending
liq-ira-diluirse-gt	ira	Res Liquidae	verbal-subject-intransitive	diluirse	GT	4	ira|diluirse	pending
liq-ira-diluirse-hn	ira	Res Liquidae	verbal-subject-intransitive	diluirse	HN	4	ira|diluirse	pending
liq-ira-diluirse-mx	ira	Res Liquidae	verbal-subject-intransitive	diluirse	MX	4	ira|diluirse	pending
liq-ira-diluirse-ni	ira	Res Liquidae	verbal-subject-intransitive	diluirse	NI	4	ira|diluirse	pending
liq-ira-diluirse-pa	ira	Res Liquidae	verbal-subject-intransitive	diluirse	PA	4	ira|diluirse	pending
liq-ira-diluirse-pe	ira	Res Liquidae	verbal-subject-intransitive	diluirse	PE	4	ira|diluirse	pending
liq-ira-diluirse-pr	ira	Res Liquidae	verbal-subject-intransitive	diluirse	PR	4	ira|diluirse	pending
liq-ira-diluirse-py	ira	Res Liquidae	verbal-subject-intransitive	diluirse	PY	4	ira|diluirse	pending
liq-ira-diluirse-sv	ira	Res Liquidae	verbal-subject-intransitive	diluirse	SV	4	ira|diluirse	pending
liq-ira-diluirse-uy	ira	Res Liquidae	verbal-subject-intransitive	diluirse	UY	4	ira|diluirse	pending
liq-ira-diluirse-ve	ira	Res Liquidae	verbal-subject-intransitive	diluirse	VE	4	ira|diluirse	pending
liq-ira-diluirse-us	ira	Res Liquidae	verbal-subject-intransitive	diluirse	US	4	ira|diluirse	pending
liq-ira-inundar-ar	ira	Res Liquidae	verbal-subject-transitive	inundar	AR	4	ira|inundar	pending
liq-ira-inundar-bo	ira	Res Liquidae	verbal-subject-transitive	inundar	BO	4	ira|inundar	pending
liq-ira-inundar-cl	ira	Res Liquidae	verbal-subject-transitive	inundar	CL	4	ira|inundar	pending
liq-ira-inundar-co	ira	Res Liquidae	verbal-subject-transitive	inundar	CO	4	ira|inundar	pending
liq-ira-inundar-cr	ira	Res Liquidae	verbal-subject-transitive	inundar	CR	4	ira|inundar	pending
liq-ira-inundar-cu	ira	Res Liquidae	verbal-subject-transitive	inundar	CU	4	ira|inundar	pending
liq-ira-inundar-do	ira	Res Liquidae	verbal-subject-transitive	inundar	DO	4	ira|inundar	pending
liq-ira-inundar-ec	ira	Res Liquidae	verbal-subject-transitive	inundar	EC	4	ira|inundar	pending
liq-ira-inundar-es	ira	Res Liquidae	verbal-subject-transitive	inundar	ES	4	ira|inundar	pending
liq-ira-inundar-gt	ira	Res Liquidae	verbal-subject-transitive	inundar	GT	4	ira|inundar	pending
liq-ira-inundar-hn	ira	Res Liquidae	verbal-subject-transitive	inundar	HN	4	ira|inundar	pending
liq-ira-inundar-mx	ira	Res Liquidae	verbal-subject-transitive	inundar	MX	4	ira|inundar	pending
liq-ira-inundar-ni	ira	Res Liquidae	verbal-subject-transitive	inundar	NI	4	ira|inundar	pending
liq-ira-inundar-pa	ira	Res Liquidae	verbal-subject-transitive	inundar	PA	4	ira|inundar	pending
liq-ira-inundar-pe	ira	Res Liquidae	verbal-subject-transitive	inundar	PE	4	ira|inundar	pending
liq-ira-inundar-pr	ira	Res Liquidae	verbal-subject-transitive	inundar	PR	4	ira|inundar	pending
liq-ira-inundar-py	ira	Res Liquidae	verbal-subject-transitive	inundar	PY	4	ira|inundar	pending
liq-ira-inundar-sv	ira	Res Liquidae	verbal-subject-transitive	inundar	SV	4	ira|inundar	pending
liq-ira-inundar-uy	ira	Res Liquidae	verbal-subject-transitive	inundar	UY	4	ira|inundar	pending
liq-ira-inundar-ve	ira	Res Liquidae	verbal-subject-transitive	inundar	VE	4	ira|inundar	pending
liq-ira-inundar-us	ira	Res Liquidae	verbal-subject-transitive	inundar	US	4	ira|inundar	pending
liq-ira-derramar-ar	ira	Res Liquidae	verbal-objective	derramar	AR	4	ira|derramar	pending
liq-ira-derramar-bo	ira	Res Liquidae	verbal-objective	derramar	BO	4	ira|derramar	pending
liq-ira-derramar-cl	ira	Res Liquidae	verbal-objective	derramar	CL	4	ira|derramar	pending
liq-ira-derramar-co	ira	Res Liquidae	verbal-objective	derramar	CO	4	ira|derramar	pending
liq-ira-derramar-cr	ira	Res Liquidae	verbal-objective	derramar	CR	4	ira|derramar	pending
liq-ira-derramar-cu	ira	Res Liquidae	verbal-objective	derramar	CU	4	ira|derramar	pending
liq-ira-derramar-do	ira	Res Liquidae	verbal-objective	derramar	DO	4	ira|derramar	pending
liq-ira-derramar-ec	ira	Res Liquidae	verbal-objective	derramar	EC	4	ira|derramar	pending
liq-ira-derramar-es	ira	Res Liquidae	verbal-objective	derramar	ES	4	ira|derramar	pending
liq-ira-derramar-gt	ira	Res Liquidae	verbal-objective	derramar	GT	4	ira|derramar	pending
liq-ira-derramar-hn	ira	Res Liquidae	verbal-objective	derramar	HN	4	ira|derramar	pending
liq-ira-derramar-mx	ira	Res Liquidae	verbal-objective	derramar	MX	4	ira|derramar	pending
liq-ira-derramar-ni	ira	Res Liquidae	verbal-objective	derramar	NI	4	ira|derramar	pending
liq-ira-derramar-pa	ira	Res Liquidae	verbal-objective	derramar	PA	4	ira|derramar	pending
liq-ira-derramar-pe	ira	Res Liquidae	verbal-objective	derramar	PE	4	ira|derramar	pending
liq-ira-derramar-pr	ira	Res Liquidae	verbal-objective	derramar	PR	4	ira|derramar	pending
liq-ira-derramar-py	ira	Res Liquidae	verbal-objective	derramar	PY	4	ira|derramar	pending
liq-ira-derramar-sv	ira	Res Liquidae	verbal-objective	derramar	SV	4	ira|derramar	pending
liq-ira-derramar-uy	ira	Res Liquidae	verbal-objective	derramar	UY	4	ira|derramar	pending
liq-ira-derramar-ve	ira	Res Liquidae	verbal-objective	derramar	VE	4	ira|derramar	pending
liq-ira-derramar-us	ira	Res Liquidae	verbal-objective	derramar	US	4	ira|derramar	pending
liq-ira-verter-ar	ira	Res Liquidae	verbal-objective	verter	AR	4	ira|verter	pending
liq-ira-verter-bo	ira	Res Liquidae	verbal-objective	verter	BO	4	ira|verter	pending
liq-ira-verter-cl	ira	Res Liquidae	verbal-objective	verter	CL	4	ira|verter	pending
liq-ira-verter-co	ira	Res Liquidae	verbal-objective	verter	CO	4	ira|verter	pending
liq-ira-verter-cr	ira	Res Liquidae	verbal-objective	verter	CR	4	ira|verter	pending
liq-ira-verter-cu	ira	Res Liquidae	verbal-objective	verter	CU	4	ira|verter	pending
liq-ira-verter-do	ira	Res Liquidae	verbal-objective	verter	DO	4	ira|verter	pending
liq-ira-verter-ec	ira	Res Liquidae	verbal-objective	verter	EC	4	ira|verter	pending
liq-ira-verter-es	ira	Res Liquidae	verbal-objective	verter	ES	4	ira|verter	pending
liq-ira-verter-gt	ira	Res Liquidae	verbal-objective	verter	GT	4	ira|verter	pending
liq-ira-verter-hn	ira	Res Liquidae	verbal-objective	verter	HN	4	ira|verter	pending
liq-ira-verter-mx	ira	Res Liquidae	verbal-objective	verter	MX	4	ira|verter	pending
liq-ira-verter-ni	ira	Res Liquidae	verbal-objective	verter	NI	4	ira|verter	pending
liq-ira-verter-pa	ira	Res Liquidae	verbal-objective	verter	PA	4	ira|verter	pending
liq-ira-verter-pe	ira	Res Liquidae	verbal-objective	verter	PE	4	ira|verter	pending
liq-ira-verter-pr	ira	Res Liquidae	verbal-objective	verter	PR	4	ira|verter	pending
